time_utc,time_utc_plus_03,kind,actor,number,sha,direct_pr,title
2026-06-25T10:11:12+00:00,2026-06-25T13:11:12+03:00,pr_created,unidel2035,3719,,yes,"fix(atex): вернуть запись «Резка и Лидер»/«Сырье,намотка»/«Наладка ножей» — целые минуты (#3715)"
2026-06-25T10:25:38+00:00,2026-06-25T13:25:38+03:00,pr_created,unidel2035,3721,,yes,fix(atex): фольга — всегда в конец каждого дня в очереди (#3717)
2026-06-25T10:30:24+00:00,2026-06-25T13:30:24+03:00,commit,unidel2035,,ffed7eda,,feat(atex): иконка Ганта у фильтра дат планирования → диаграмма на этом диапазоне (#3713) (#3714)
2026-06-25T10:30:25+00:00,2026-06-25T13:30:25+03:00,pr_merged,unidel2035,3714,,yes,feat(atex): иконка Ганта у фильтра дат планирования → диаграмма на этом диапазоне (#3713)
2026-06-25T10:43:02+00:00,2026-06-25T13:43:02+03:00,commit,unidel2035,,81373276,,"fix(atex): вернуть запись «Резка и Лидер»/«Сырье,намотка»/«Наладка ножей» — целые минуты (#3715) (#3719)"
2026-06-25T10:43:03+00:00,2026-06-25T13:43:03+03:00,pr_merged,unidel2035,3719,,yes,"fix(atex): вернуть запись «Резка и Лидер»/«Сырье,намотка»/«Наладка ножей» — целые минуты (#3715)"
2026-06-25T10:44:09+00:00,2026-06-25T13:44:09+03:00,commit,unidel2035,,d5a3cd19,,fix(atex): фольга — всегда в конец каждого дня в очереди (#3717) (#3721)
2026-06-25T10:44:10+00:00,2026-06-25T13:44:10+03:00,pr_merged,unidel2035,3721,,yes,fix(atex): фольга — всегда в конец каждого дня в очереди (#3717)
2026-06-25T14:43:14+00:00,2026-06-25T17:43:14+03:00,issue,ideav,3722,,,Встреча 25.06
2026-06-26T07:53:52+00:00,2026-06-26T10:53:52+03:00,issue,ideav,3731,,,"download/atex/js/production-planning.js  21 мм - это как раз предел допуска, должен быть зеленым"
2026-06-26T07:54:02+00:00,2026-06-26T10:54:02+03:00,issue,ideav,3732,,,download/atex/js/production-planning.js Ошибка при планировании
2026-06-26T07:56:09+00:00,2026-06-26T10:56:09+03:00,issue,ideav,3733,,,download/atex/js/production-planning.js  layoutPositionGroups — добавить разбивку по sleeve_id
2026-06-26T08:19:11+00:00,2026-06-26T11:19:11+03:00,pr_created,ideav,3734,,yes,Update production-planning.js
2026-06-26T08:19:19+00:00,2026-06-26T11:19:19+03:00,commit,ideav,,245b8f51,,Update production-planning.js (#3734)
2026-06-26T08:19:20+00:00,2026-06-26T11:19:20+03:00,pr_merged,ideav,3734,,yes,Update production-planning.js
2026-06-26T09:19:04+00:00,2026-06-26T12:19:04+03:00,commit,ideav,,a7533bad,,Update production-planning.js
2026-06-26T09:19:38+00:00,2026-06-26T12:19:38+03:00,pr_created,ideav,3735,,yes,Update production-planning.js
2026-06-26T09:19:45+00:00,2026-06-26T12:19:45+03:00,commit,ideav,,e6f397aa,,Update production-planning.js (#3735)
2026-06-26T09:19:46+00:00,2026-06-26T12:19:46+03:00,pr_merged,ideav,3735,,yes,Update production-planning.js
2026-06-26T09:37:07+00:00,2026-06-26T12:37:07+03:00,pr_created,ideav,3736,,yes,Update production-planning.js
2026-06-26T09:37:15+00:00,2026-06-26T12:37:15+03:00,pr_merged,ideav,3736,,yes,Update production-planning.js
2026-06-26T09:37:15+00:00,2026-06-26T12:37:15+03:00,commit,ideav,,04e350e4,,Update production-planning.js (#3736)
2026-06-26T10:46:38+00:00,2026-06-26T13:46:38+03:00,issue,ideav,3737,,,"https://github.com/ideav/crm/pull/3614 Как определяется наличие смежных идентичных позиций в templates/atex/slitter.html, если запрошен 1 день в планировании?"
2026-06-26T10:50:44+00:00,2026-06-26T13:50:44+03:00,issue,ideav,3738,,,https://github.com/ideav/crm/issues/3733 Выводить в панели atex-pp-cut инфо о Втулке - после лидера
2026-06-26T10:55:13+00:00,2026-06-26T13:55:13+03:00,issue,ideav,3739,,,"download/atex/js/production-planning.js расписание и gap-fill - не должно оставаться простоев в смене, нахлест - разрешен"
2026-06-26T11:14:25+00:00,2026-06-26T14:14:25+03:00,commit,unidel2035,,fe8bbb2a,,fix(atex): смежные сегменты задания — значок ←/→ при одном дне и «оставить конфигурацию» в слиттере (#3737)
2026-06-26T11:14:32+00:00,2026-06-26T14:14:32+03:00,pr_created,unidel2035,3740,,yes,feat(atex): панель atex-pp-cut — показывать втулку резки после лидера (#3738)
2026-06-26T11:15:19+00:00,2026-06-26T14:15:19+03:00,pr_created,unidel2035,3741,,yes,fix(atex): смежные сегменты задания — значок ←/→ при одном дне и «оставить конфигурацию» в слиттере (#3737)
2026-06-26T11:28:05+00:00,2026-06-26T14:28:05+03:00,issue,ideav,3742,,,"download/atex/js/production-planning.js  Норма намотки фольги - 4 мин, а в описании ошибка - он сам пишет WIND_FOIL_305=4 мин, а в расчете использует 1.6 мин"
2026-06-26T11:29:36+00:00,2026-06-26T14:29:36+03:00,issue,ideav,3743,,,"download/atex/js/production-planning.js Суммарно Минуты в день для станка в скобках - писать после даты .atex-pp-day-date в скобках: ""(456 мин)"""
2026-06-26T11:37:17+00:00,2026-06-26T14:37:17+03:00,issue,ideav,3744,,,templates/atex/cut-optimizer.html Показывать общие минуты планирования резки у менеджера в трех единицах ( + добавить переналадка 45 минут): минуты/часы/дни
2026-06-26T11:40:47+00:00,2026-06-26T14:40:47+03:00,commit,unidel2035,,f3ce43a3,,"fix(atex): намотка фольги — блоками по норме (4 мин/305 м), не пропорцией (#3742)"
2026-06-26T11:41:32+00:00,2026-06-26T14:41:32+03:00,pr_created,unidel2035,3745,,yes,"fix(atex): намотка фольги — блоками по норме (4 мин/305 м), не пропорцией (#3742)"
2026-06-26T11:42:27+00:00,2026-06-26T14:42:27+03:00,pr_created,unidel2035,3746,,yes,atex: суммарные минуты станка за день в заголовке (#3743)
2026-06-26T11:46:26+00:00,2026-06-26T14:46:26+03:00,issue,ideav,3747,,,"templates/atex/cut-gantt.html Убрать нерабочее время с Ганта - всё вне DAY_START_HOUR и DAY_END_HOUR+30 минут (учесть возможный захлест), убрать перемешанные позиции"
2026-06-26T11:48:21+00:00,2026-06-26T14:48:21+03:00,pr_created,unidel2035,3748,,yes,"feat(atex): планирование — gap-fill хвостов смены, нахлёст разрешён (#3739)"
2026-06-26T11:49:26+00:00,2026-06-26T14:49:26+03:00,commit,unidel2035,,0eb78ea8,,feat(atex): панель atex-pp-cut — показывать втулку резки после лидера (#3738) (#3740)
2026-06-26T11:49:27+00:00,2026-06-26T14:49:27+03:00,pr_merged,unidel2035,3740,,yes,feat(atex): панель atex-pp-cut — показывать втулку резки после лидера (#3738)
2026-06-26T11:49:40+00:00,2026-06-26T14:49:40+03:00,commit,unidel2035,,75a1399e,,fix(atex): смежные сегменты задания — значок ←/→ при одном дне и «оставить конфигурацию» в слиттере (#3737) (#3741)
2026-06-26T11:49:41+00:00,2026-06-26T14:49:41+03:00,pr_merged,unidel2035,3741,,yes,fix(atex): смежные сегменты задания — значок ←/→ при одном дне и «оставить конфигурацию» в слиттере (#3737)
2026-06-26T11:49:58+00:00,2026-06-26T14:49:58+03:00,commit,unidel2035,,0212b226,,"fix(atex): намотка фольги — блоками по норме (4 мин/305 м), не пропорцией (#3742) (#3745)"
2026-06-26T11:49:59+00:00,2026-06-26T14:49:59+03:00,pr_merged,unidel2035,3745,,yes,"fix(atex): намотка фольги — блоками по норме (4 мин/305 м), не пропорцией (#3742)"
2026-06-26T11:50:11+00:00,2026-06-26T14:50:11+03:00,pr_merged,unidel2035,3746,,yes,atex: суммарные минуты станка за день в заголовке (#3743)
2026-06-26T11:50:11+00:00,2026-06-26T14:50:11+03:00,commit,unidel2035,,dea45cf1,,atex: суммарные минуты станка за день в заголовке (#3743) (#3746)
2026-06-26T11:50:24+00:00,2026-06-26T14:50:24+03:00,pr_merged,unidel2035,3748,,yes,"feat(atex): планирование — gap-fill хвостов смены, нахлёст разрешён (#3739)"
2026-06-26T11:50:24+00:00,2026-06-26T14:50:24+03:00,commit,unidel2035,,fcef18f7,,"feat(atex): планирование — gap-fill хвостов смены, нахлёст разрешён (#3739) (#3748)"
2026-06-26T11:54:40+00:00,2026-06-26T14:54:40+03:00,issue,ideav,3749,,,"templates/atex/cut-optimizer.html + Добавить ширину - убрать, только одна ширина"
2026-06-26T11:59:31+00:00,2026-06-26T14:59:31+03:00,pr_created,unidel2035,3750,,yes,"feat(atex): оптимизатор раскроя — одна ширина, убрать «Добавить ширину» (#3749)"
2026-06-26T12:01:31+00:00,2026-06-26T15:01:31+03:00,pr_merged,unidel2035,3750,,yes,"feat(atex): оптимизатор раскроя — одна ширина, убрать «Добавить ширину» (#3749)"
2026-06-26T12:01:31+00:00,2026-06-26T15:01:31+03:00,commit,unidel2035,,367fc855,,"feat(atex): оптимизатор раскроя — одна ширина, убрать «Добавить ширину» (#3749) (#3750)"
2026-06-26T12:02:24+00:00,2026-06-26T15:02:24+03:00,pr_created,unidel2035,3751,,yes,atex: оценка времени резки в оптимизаторе — минуты/часы/дни (#3744)
2026-06-26T12:03:29+00:00,2026-06-26T15:03:29+03:00,commit,unidel2035,,29e1bbce,,"fix(atex): Гант — убрать нерабочее время, дни лесенкой без перемешивания (#3747)"
2026-06-26T12:04:04+00:00,2026-06-26T15:04:04+03:00,pr_created,unidel2035,3752,,yes,"fix(atex): Гант — убрать нерабочее время, дни лесенкой без перемешивания (#3747)"
2026-06-26T12:04:50+00:00,2026-06-26T15:04:50+03:00,pr_created,ideav,3753,,yes,Update cut-optimizer.js
2026-06-26T12:04:58+00:00,2026-06-26T15:04:58+03:00,pr_merged,ideav,3753,,yes,Update cut-optimizer.js
2026-06-26T12:04:58+00:00,2026-06-26T15:04:58+03:00,commit,ideav,,88ee5550,,Update cut-optimizer.js (#3753)
2026-06-26T12:05:30+00:00,2026-06-26T15:05:30+03:00,commit,unidel2035,,fa40a9e2,,"fix(atex): Гант — убрать нерабочее время, дни лесенкой без перемешивания (#3747) (#3752)"
2026-06-26T12:05:31+00:00,2026-06-26T15:05:31+03:00,pr_merged,unidel2035,3752,,yes,"fix(atex): Гант — убрать нерабочее время, дни лесенкой без перемешивания (#3747)"
2026-06-26T12:05:45+00:00,2026-06-26T15:05:45+03:00,commit,unidel2035,,05682216,,atex: оценка времени резки в оптимизаторе — минуты/часы/дни (#3744) (#3751)
2026-06-26T12:05:46+00:00,2026-06-26T15:05:46+03:00,pr_merged,unidel2035,3751,,yes,atex: оценка времени резки в оптимизаторе — минуты/часы/дни (#3744)
2026-06-26T12:45:34+00:00,2026-06-26T15:45:34+03:00,issue,ideav,3754,,,"download/atex/js/production-planning.js Убрать количество полос - 31 на скрине. Наверное, это Обеспеченных позиций?"
